ride_id,booking_date,pickup_time,city,driver_id,rider_id,vehicle_type,distance_km,fare_amount,payment_method,ride_status,driver_rating,rider_rating,surge_multiplier,promo_code_used,trip_duration_mins
RD000119,2024-04-10,14:39,Kuala lumpur,DRV0324,RDR00849,Motorbike,9.97,15.79,Debit Card,Completed,4.4,4.1,1.0,Yes,64.0
RD002023,2024-04-07,08:08 AM,Jakarta,DRV0377,RDR04787,BIKE,2.38,5.56,Credit Card,Completed,5.0,,1.2,No,15.4
RD004599,06-Apr-2024,21:01:04,Bangkok,DRV0639,RDR04072,ECONOMY,10.11,15.31,E-wallet,COMPLETED,3.2,3.9,1.0,No,61.7
RD007287,2024-07-03,18:53:42,HCMC,DRV0189,RDR02678,Motorbike,10.42,18.2,cash,completed,4.7,4.6,1.0,No,56.9
RD006131,24/03/2024,10:13:52,Singapore,DRV0534,RDR02537,Motorbike,10.14,16.47,Cash,Completed,,4.8,1.2,No,56.3
RD010948,10-14-2024,15:21:09,HCM,DRV0092,RDR00749,Prem,10.37,22.29,,Completed,5.1,2.6,1.8,Yes,61.5
RD006953,25-Jul-2024,19:24:55,Singapore,DRV0744,RDR03165,Prem,2.35,4.09,,completed,5.3,4.2,1.5,No,12.5
RD013498,2024-11-07,08:09 AM,Singapour,DRV0318,RDR02816,Motorbike,1.62,6.78,Credit Card,Completed,3.0,2.7,1.0,Yes,4.0
RD002375,2024-03-02,16:26:43,kuala lumpur,DRV0100,RDR01846,BIKE,4.76,12.59,Card,Cancelled,4.9,3.1,1.8,Yes,20.7
RD014450,07/04/2024,05:41:46,Manilla,DRV0598,RDR01510,Bike,2.36,3.33,Wallet,Completed,4.3,3.9,1.2,Yes,16.0
RD000068,2024-09-20,10:09 AM,Ho chi minh city,DRV0798,RDR03755,economy ,3.15,10.83,Card,Completed,4.8,4.9,1.8,Yes,22.3
RD009355,17-Nov-2024,12:37:44,Ho chi minh city,DRV0190,RDR03776,economy ,3.54,5.99,E-wallet,Completed,2.9,5.0,1.2,yes,9.9
RD005228,2024-11-06,16:55:51,Ho Chi Minh,DRV0670,RDR02479,Economy,6.87,17.02,eWallet,COMPLETED,4.0,3.9,1.2,TRUE,46.3
RD011809,2024-12-11,15:04:48,Bangkok,DRV0633,RDR04252,ECONOMY,8.01,9.43,Debit Card,Cancelled,4.2,5.3,1.0,No,37.4
RD006607,2024-07-28,12:31:58,HCM,DRV0545,RDR03150,Prem,4.18,8.89,Cash,Completed,3.9,,1.5,No,28.0
RD004682,2024-01-21,18:03,Ho Chi Minh City,DRV0319,RDR01408,ECONOMY,6.75,9.39,E-Wallet,Cancelled,,3.1,1.2,No,27.1
RD013692,2024-07-04,08:50:45,kuala lumpur,DRV0209,RDR02102,premium,415.55,506.46,Cash,completed,5.3,4.0,1.8,Yes,2105.9
RD008376,2024-09-03,08:41,Jakarta ,DRV0656,RDR01434,economy ,5.46,12.65,CASH,Completed,5.0,3.0,1.0,Yes,27.2
RD005004,08-Apr-2024,07:42:05,HCM,DRV0678,RDR01257,economy ,8.24,19.16,CASH,No-show,5.2,5.0,1.0,YES,39.5
RD009364,08/03/2024,11:06:13,jakarta,DRV0527,RDR02136,Premium,3.38,6.44,E-Wallet,Completed,3.9,4.7,1.8,Yes,17.8
RD012924,2024-10-30,18:09,Jakarta,DRV0326,RDR01887,Premium ,2.84,6.79,eWallet,completed,4.9,4.8,1.5,no,16.1
RD010355,2024-03-09,14:43:36,Bangkok,DRV0707,RDR01553,Motorbike,1.3,5.86,card,Completed,5.3,3.8,,No,4.0
RD004274,2024-05-03,07:24:09,manila,DRV0247,RDR00193,economy ,5.31,7.57,E-wallet,Completed,5.2,4.7,1.0,Yes,30.8
RD005740,04-Jul-2024,20:43,JAKARTA,DRV0599,RDR04653,PREMIUM,2.23,5.38,wallet,Cancelled,4.9,,1.5,No,7.4
RD012600,03-Feb-2024,08:01,KL,DRV0734,RDR03731,Economy,6.56,17.56,CASH,COMPLETED,4.0,4.1,1.0,Yes,26.8
RD009116,2024-06-04,09:59:08,Bankok,DRV0191,RDR04388,Eco,2.67,6.18,eWallet,Completed,4.9,1.0,1.0,yes,12.1
RD013740,2024-05-29,20:55:29,kuala lumpur,DRV0079,RDR02088,PREMIUM,23.79,37.0,Credit Card,Completed,1.1,5.1,1.0,No,249.0
RD005471,30/04/2024,18:21:21,Manila,DRV0460,RDR04050,Premium,4.09,9.47,card,No-show,4.9,,1.2,No,28.2
RD005817,2024-12-29,15:41,HCMC,DRV0373,RDR03900,Economy,7.63,13.56,wallet,Completed,4.3,4.1,1.0,No,29.7
RD001159,22/04/2024,06:09 PM,Ho chi minh city,DRV0786,RDR02641,PREMIUM,9.35,15.15,card,Completed,4.8,3.9,2.0,No,44.0
RD013360,2024-05-01,20:12:40,Singapore,DRV0063,RDR00666,Economy,2.89,0.5,E-wallet,Completed,2.8,4.9,1.2,Yes,16.8
RD008893,2024/03/15,09:59,Jakarta ,DRV0714,RDR00819,economy,7.05,11.02,Cash,Completed,1.7,4.9,1.2,No,40.2
RD000088,14/04/2024,04:13 PM,Jakarta,DRV0070,RDR04633,economy,5.64,9.28,,Completed,5.4,,1.2,No,32.9
RD007703,2024-01-12,07:34,Jakarta,DRV0399,RDR01628,Prem,10.94,23.41,Credit Card,Completed,4.9,5.0,1.0,Yes,42.1
RD003383,2024-07-10,19:09:32,bangkok,DRV0101,RDR04395,premium,7.05,13.82,card,Completed,4.9,4.9,1.0,Yes,31.7
RD013433,2024-05-29,05:25 PM,HCM,,RDR00741,economy,2.88,9.05,Cash,completed,5.4,0.8,1.5,TRUE,18.8
RD011489,2024-08-07,03:45:39,Ho Chi Minh,DRV0251,RDR02857,ECONOMY,5.7,11.2,Cash,Completed,4.7,4.0,1.2,No,24.0
RD000404,2024-05-10,17:24,Bangkok,DRV0573,RDR04654,Premium ,2.39,4.83,E-Wallet,Completed,5.1,3.1,1.0,No,11.6
RD014601,05-09-2024,16:20:32,KL,DRV0633,RDR04312,Economy,3.27,7.99,CASH,Completed,7.0,5.3,1.2,Yes,21.8
RD003351,2024-05-12,17:21:46,Singapore,DRV0548,RDR00315,premium,1.86,9.18,Cash,Completed,3.8,4.3,1.2,no,12.2
RD012483,2024-01-22,08:32 PM,KL,DRV0030,RDR04343,Premium ,5.05,9.15,CASH,Completed,5.1,5.0,,YES,22.1
RD007592,2024-10-01,18:14:46,Ho Chi Minh City,DRV0620,RDR02020,Bike,7.65,15.05,Wallet,Completed,3.9,3.1,1.8,No,30.9
RD014940,01/08/2024,19:43:57,Ho Chi Minh City,DRV0317,RDR03647,Premium,7.07,17.2,Wallet,Completed,5.3,3.7,1.2,No,47.1
RD006379,2024-03-07,00:05,Jakart,DRV0646,RDR01590,Premium,9.56,22.73,CASH,Cancelled,5.1,4.9,1.5,No,46.1
RD002242,2024-07-30,11:25:26,Manila,DRV0346,RDR02669,BIKE,13.55,24.54,E-Wallet,Completed,2.9,4.7,2.5,Yes,81.9
RD010677,2024-07-22,06:23:40,Kuala lumpur,DRV0554,RDR03202,Economy,4.76,8.29,E-wallet,Cancelled,4.6,3.9,2.0,No,26.9
RD006553,2024-10-21,11:53:59,Manila,DRV0267,RDR01656,economy ,1.52,8.48,card,No-show,3.2,4.3,1.0,No,6.5
RD007560,2024-03-09,10:11,Bangkok,DRV0331,RDR01883,economy,5.31,10.4,card,Completed,5.3,3.8,1.5,yes,34.2
RD013640,09-15-2024,07:47:31,Manila,DRV0069,RDR02908,economy,7.34,14.85,Card,Completed,5.3,4.8,1.0,No,29.2
RD006311,2024-08-31,20:51:57,jakarta,DRV0515,RDR01066,Economy,2.63,5.9,eWallet,Completed,3.8,4.7,1.0,No,10.5
RD001028,17-Jul-2024,10:42:29,kuala lumpur,DRV0148,RDR04133,Eco,3.77,7.46,cash,Cancelled,3.8,4.0,1.0,No,21.7
RD014731,2024-05-31,04:11 PM,Singapore,DRV0247,RDR02009,Eco,1.7,3.54,Card,Completed,5.3,3.9,1.8,NO,6.6
RD003804,2024-08-13,09:50:14,Singapour,DRV0156,RDR04908,economy,5.39,7.5,Debit Card,Cancelled,4.7,4.4,1.5,No,28.2
RD005518,06/03/2024,04:54,Manilla,DRV0164,RDR02608,PREMIUM,0.06,3.39,wallet,Cancelled,5.3,,1.0,No,10.7
RD002437,03-05-2024,08:18:26,jakarta,DRV0592,RDR04738,Premium,1.72,7.49,card,Completed,4.9,4.7,1.5,No,6.1
RD004690,2024-09-06,02:10:13,jakarta,DRV0030,RDR02210,economy,2.28,6.41,E-wallet,Completed,5.0,2.8,1.2,No,552.4
RD010125,2024-08-17,17:52:50,manila,DRV0096,RDR00385,Prem,2.94,6.46,E-Wallet,No-show,1.0,0.9,1.2,No,11.7
RD005299,2024-09-08,09:23:55,Bankok,DRV0111,RDR04414,bike,3.0,8.67,E-wallet,Completed,5.3,3.7,1.0,Yes,13.7
RD001279,2024-09-03,22:20:55,manila,DRV0703,RDR03618,ECONOMY,2.55,7.43,cash,Completed,5.0,4.4,1.0,No,11.4
RD009237,2024-12-20,08:44:09,Bangkok,DRV0629,RDR04901,BIKE,3.82,8.55,,Completed,4.0,1.1,1.8,No,18.1
RD006857,2024-03-14,03:41:09,Manilla,DRV0227,RDR04144,PREMIUM,3.52,7.2,CASH,Completed,,5.4,1.0,No,13.8
RD002043,09/11/2024,18:35:52,SG,DRV0185,RDR03949,Prem,7.09,14.37,Debit Card,Cancelled,5.1,4.3,1.5,yes,41.0
RD014613,2024-08-28,20:21:10,Singapour,DRV0232,RDR00553,ECONOMY,0.02,2.73,cash,Completed,5.1,5.1,1.2,No,1.0
RD006655,2024-01-06,14:44,Singapore,DRV0083,RDR04062,Economy,2.75,6.57,E-Wallet,Completed,7.0,,1.0,Yes,12.0
RD006075,2024-08-30,17:43:43,Kuala lumpur,DRV0571,RDR04574,BIKE,1.68,4.84,Card,Completed,4.8,4.3,1.0,No,11.2
RD005158,2024-02-26,09:11:01,jakarta,DRV0065,RDR00320,economy,1.84,5.76,Debit Card,Completed,3.8,4.7,1.0,,17.0
RD001426,21/01/2024,11:47:14,Kuala Lumpur,DRV0757,RDR00758,economy ,3.87,12.79,cash,Completed,5.0,2.9,1.0,No,8.9
RD005028,2024-01-11,05:01 PM,JAKARTA,DRV0104,RDR03498,economy ,2.78,3.35,cash,Completed,2.6,,1.5,No,14.1
RD005282,2024-05-02,20:34:23,Jakarta ,DRV0144,RDR01653,Eco,0.03,4.84,Cash,COMPLETED,4.2,4.3,1.0,No,2.0
RD009217,2024-11-08,11:20:00,Bangkok,DRV0594,RDR03243,Economy,,9.07,Debit Card,No-show,3.8,5.2,1.0,Yes,27.3
RD001503,2024-07-01,07:30:35,,DRV0465,RDR02460,ECONOMY,14.75,32.28,cash,Completed,4.2,3.7,1.5,YES,73.7
RD014612,01-Mar-2024,19:57:57,Singapore,DRV0447,RDR02377,PREMIUM,3.18,4.99,card,Completed,2.9,1.3,1.2,Yes,19.0
RD012846,2024-02-16,07:58:14,Ho Chi Minh,DRV0410,RDR02731,Eco,13.04,19.33,cash,Completed,6.0,2.8,1.0,TRUE,55.2
RD012276,2024/02/07,18:15:27,Manila,DRV0310,RDR04818,PREMIUM,5.37,11.12,,Completed,5.1,3.8,1.5,No,32.0
RD009676,12-15-2024,00:01,Manila,DRV0465,RDR03089,bike,4.38,10.37,Credit Card,completed,3.6,2.9,1.0,FALSE,17.1
RD012869,18/08/2024,21:03,Manilla,DRV0524,RDR03146,economy ,7.32,12.25,card,COMPLETED,5.2,3.9,1.0,No,34.6
RD006065,2024-03-07,15:43:12,KL,DRV0579,RDR00344,economy,1.57,5.07,E-Wallet,Cancelled,4.0,5.3,1.0,YES,7.1
RD000679,11-18-2024,15:32:01,KL,DRV0544,RDR03359,Premium ,5.15,13.88,Wallet,Completed,4.0,,1.0,Yes,26.7
RD006674,2024-10-25,18:42:45,Manila,DRV0395,RDR00392,premium,,16.78,E-Wallet,Completed,5.1,4.6,1.0,No,35.6
RD005852,2024-12-06,19:13:13,HCM,DRV0370,RDR01713,Eco,5.77,15.53,cash,Completed,4.0,0.8,1.0,No,30.3
RD007195,25-Feb-2024,09:42:17,Ho Chi Minh City,DRV0521,RDR04537,economy,1.14,5.64,Cash,Completed,4.6,3.0,1.0,YES,5.9
RD010415,01-Aug-2024,18:24:28,Kuala Lumpur,DRV0749,RDR02431,economy ,11.24,14.57,Credit Card,Cancelled,4.8,4.6,1.5,No,38.6
RD005266,2024-07-26,21:35:33,Manila,DRV0778,RDR04948,Premium,4.74,8.27,Cash,Completed,1.9,3.7,1.0,No,26.3
RD007552,2024-01-18,21:00:55,Bangkok,DRV0467,RDR00971,economy,10.22,20.14,cash,Completed,,3.6,1.8,No,43.9
RD013336,2024-05-02,18:49:45,bangkok,DRV0259,RDR02188,Motor,5.9,14.08,Credit Card,Completed,4.4,5.2,1.0,YES,35.5
RD011069,13/03/2024,07:02:02,Jakart,DRV0771,RDR03348,PREMIUM,8.85,,eWallet,No-show,5.0,4.6,2.5,Yes,43.9
RD005054,10-16-2024,19:43:34,Singapore,DRV0721,RDR02709,ECONOMY,0.06,1.68,Debit Card,Completed,5.2,2.6,1.0,No,1.2
RD005216,2024-08-06,08:52:22,SG,DRV0081,RDR00602,Eco,3.62,5.52,Cash,Completed,3.9,3.2,2.5,No,18.2
RD001851,01-17-2024,20:30:02,Jakarta,DRV0657,RDR02285,economy ,5.6,0.5,eWallet,Completed,4.7,1.9,1.0,Yes,28.7
RD006523,2024-02-04,14:03:27,Ho Chi Minh,DRV0554,RDR02760,Eco,4.84,8.84,Debit Card,Completed,4.6,1.6,1.0,NO,29.6
RD001071,2024-05-15,15:15:40,HCMC,DRV0030,RDR04478,ECONOMY,5.93,13.7,cash,Cancelled,4.8,4.8,2.5,No,21.6
RD007935,09-Sep-2024,22:36:13,jakarta,DRV0499,RDR02457,Economy,8.37,17.13,E-wallet,Completed,3.9,4.2,1.5,yes,29.5
RD006785,2024-09-25,17:12:58,,DRV0282,RDR03260,PREMIUM,3.71,8.17,card,Completed,4.4,,1.0,No,19.2
RD007407,2024-03-25,06:49:26,Ho chi minh city,DRV0171,RDR00304,PREMIUM,7.25,17.69,Cash,Completed,5.3,5.0,1.2,No,31.7
RD002481,2024-09-16,23:28:51,singapore,DRV0490,RDR04626,Motorbike,2.22,6.93,CASH,Completed,4.0,2.8,1.8,No,13.3
RD012462,16/10/2024,21:21:41,Bangkok,DRV0309,RDR00224,Eco,5.26,8.25,E-wallet,Cancelled,5.3,4.7,2.0,No,26.8
RD003393,05-07-2024,10:53:47,Manila,DRV0227,RDR00172,Economy,6.61,13.27,Debit Card,Cancelled,4.4,1.7,1.2,No,41.0
RD001100,12-Aug-2024,15:50:15,Manila,DRV0261,RDR04642,Prem,0.61,2.59,Card,Cancelled,4.7,4.6,1.8,yes,3.9
RD005485,2024-09-08,22:57,HCM,DRV0271,RDR00450,economy,5.24,10.78,cash,Completed,4.0,5.3,1.5,YES,27.0
RD009104,2024-06-06,18:56,JAKARTA,DRV0420,RDR04693,ECONOMY,7.35,19.21,Cash,Completed,5.1,4.1,1.2,No,40.3
RD011607,2024-11-15,16:53:08,Ho chi minh city,DRV0202,RDR00101,ECONOMY,3.04,5.96,E-wallet,Completed,5.2,3.8,1.0,yes,20.3
RD000419,2024-08-07,14:52,,DRV0266,RDR02001,Economy,6.93,14.3,Debit Card,Completed,5.2,,1.2,No,31.8
RD009470,2024-10-12,08:59,Bangkok,DRV0055,RDR00246,economy,1.26,6.23,CASH,Completed,2.3,4.0,1.2,Yes,6.9
RD005820,2024-03-31,13:50:19,Manila,DRV0679,RDR01369,Eco,13.43,18.92,Cash,Cancelled,4.9,4.4,1.0,Yes,81.0
RD007891,12/03/2024,14:58:00,HCM,DRV0619,RDR00531,Eco,,5.21,Debit Card,Completed,3.7,4.2,1.0,YES,1.8
RD001948,2024-07-29,17:59:50,Manilla,DRV0537,RDR04376,Premium,1.89,7.62,card,Completed,3.4,4.8,2.0,No,11.1
RD008451,2024-09-26,16:23,Singapour,DRV0608,RDR03954,Eco,3.07,7.52,cash,Completed,4.4,,1.0,No,17.1
RD003337,24/10/2024,18:02:53,singapore,DRV0311,RDR01320,Premium,5.47,13.76,Wallet,Completed,4.8,2.3,1.8,Yes,34.6
RD002300,2024-07-16,11:53:53,Ho chi minh city,DRV0274,RDR00558,economy ,3.49,9.09,Credit Card,Completed,4.4,4.8,1.0,No,14.7
RD009163,2024-10-02,08:19 PM,MANILA,DRV0703,RDR04516,Premium,6.5,15.01,Card,Completed,4.9,2.8,1.0,No,36.1
RD010908,2024-12-02,09:42:08,HCMC,DRV0020,RDR03602,economy ,2.49,0.5,Debit Card,Completed,4.7,4.8,1.0,no,23.9
RD014670,11/10/2024,07:36 PM,Bangkok,DRV0362,RDR04283,Eco,6.59,12.4,card,Completed,4.8,5.3,1.0,No,30.4
RD000209,2024-11-27,18:44:56,bangkok,DRV0216,RDR02124,Economy,6.43,11.19,Wallet,Completed,4.4,2.6,1.0,No,42.2
RD008289,24/05/2024,10:18:12,Manila,DRV0025,RDR03168,bike,2.89,6.41,card,Completed,5.0,4.8,,No,12.1
RD000088,15-Jun-2024,20:22:20,Singapore,,RDR02431,ECONOMY,5.26,12.94,Credit Card,No-show,5.2,5.3,1.2,Yes,28.7
RD013681,27-May-2024,18:24:40,kuala lumpur,DRV0540,RDR04795,Motorbike,2.51,6.47,Debit Card,Cancelled,0.0,4.2,1.8,No,19.3
RD008223,2024-05-06,02:55:08,BKK,DRV0400,RDR01383,ECONOMY,3.15,8.46,wallet,Completed,3.7,2.7,1.0,No,9.6
RD014573,03-02-2024,11:56:13,Jakarta ,DRV0661,RDR04608,Economy,3.01,6.02,Debit Card,Completed,5.3,4.6,1.5,No,16.4
RD000529,2024-09-13,12:42:47,SG,DRV0359,RDR04447,Economy,2.99,8.33,Card,Completed,4.1,4.8,1.5,No,16.8
RD005330,2024-03-21,11:26:55,Ho chi minh city,DRV0132,RDR01817,Prem,1.84,5.62,CASH,Completed,4.9,2.0,1.0,Yes,12.2
RD000780,09-Apr-2024,17:33:22,Ho Chi Minh,DRV0062,RDR04622,ECONOMY,5.1,11.71,CASH,Completed,4.4,4.7,1.0,Yes,21.4
RD000723,2024-03-19,22:41:26,Jakarta,DRV0130,RDR00828,economy,3.11,7.36,Wallet,Completed,4.7,4.2,1.0,No,16.6
RD007429,18/10/2024,16:08:47,Bankok,DRV0424,RDR04575,Economy,12.71,20.68,Card,Completed,5.1,5.2,1.0,no,79.8
RD009512,2024-09-24,19:18,Kuala Lumpur,DRV0386,RDR01082,bike,7.08,15.79,CASH,Completed,5.1,5.2,1.0,No,38.7
RD007314,13/11/2024,08:28:30,Manila,DRV0581,RDR04661,Bike,29.89,48.77,Credit Card,Completed,4.8,3.7,1.8,No,171.7
RD001861,2024-05-25,20:08,BKK,DRV0782,RDR03310,ECONOMY,9.52,16.49,Debit Card,Completed,4.9,3.7,1.0,no,46.3
RD012721,12/07/2024,22:30:57,HCM,DRV0685,RDR00713,ECONOMY,4.34,10.57,CASH,Completed,5.2,4.3,1.0,No,19.6
RD014342,06-20-2024,18:36,BKK,DRV0053,RDR01522,economy,8.43,12.83,wallet,Completed,4.6,4.1,1.0,Yes,
RD012703,06/10/2024,12:38:01,Singapore,DRV0675,RDR02664,Economy,4.26,10.92,Credit Card,Completed,4.2,4.9,1.0,No,20.6
RD013616,2024-06-26,15:38:05,manila,DRV0704,RDR02984,economy,6.11,16.93,eWallet,completed,4.7,2.7,1.5,No,23.0
RD001993,2024-07-07,20:33,HCMC,DRV0139,RDR01148,PREMIUM,2.12,7.83,Wallet,Cancelled,4.0,4.9,1.0,FALSE,9.2
RD002333,25/08/2024,13:28:04,bangkok,DRV0362,RDR02680,Premium,1.62,4.17,Wallet,Completed,5.2,3.7,1.5,Yes,
RD010325,2024-03-27,06:23,Bangkok,DRV0081,RDR01600,Economy,11.62,19.63,Cash,Completed,3.7,1.8,1.2,No,66.3
RD006340,2024-01-17,13:22,JAKARTA,DRV0483,RDR00725,economy ,2.41,6.1,cash,Completed,4.3,4.0,1.0,No,13.3
RD009914,25/03/2024,21:13,jakarta,DRV0529,RDR00903,ECONOMY,8.37,15.44,Cash,Cancelled,2.9,5.2,1.0,Yes,50.3
RD013714,30/04/2024,19:39:39,Bankok,DRV0142,RDR03089,Prem,2.97,8.36,cash,completed,2.3,5.2,1.0,No,13.1
RD006118,2024-12-27,18:38:37,Singapore,DRV0091,RDR02520,Eco,14.46,24.79,card,Completed,3.7,5.4,1.2,No,72.7
RD003460,2024-09-28,11:51:41,JAKARTA,DRV0756,RDR03293,PREMIUM,3.67,9.96,CASH,Completed,5.1,4.7,1.0,No,19.0
RD007615,2024-06-04,03:10 PM,Ho chi minh city,DRV0726,RDR02859,Eco,3.59,7.91,Debit Card,Completed,4.1,3.4,1.0,No,26.3
RD006568,2024-03-12,09:48:10,Kuala Lumpur,DRV0774,RDR00600,economy,9.81,14.78,Credit Card,Completed,4.4,3.6,,Yes,36.5
RD011269,2024-12-07,15:17:13,SG,DRV0088,RDR03495,Premium ,2.12,7.97,Debit Card,Completed,4.8,5.1,1.0,YES,
RD008298,2024-10-27,19:19:57,Jakart,DRV0125,RDR02712,Premium ,3.08,7.16,CASH,Cancelled,4.9,5.2,1.0,No,12.0
RD011767,2024-11-21,16:07:49,Kuala  Lumpur,DRV0163,RDR01048,Premium,4.37,10.08,cash,completed,3.7,2.8,1.2,Yes,21.5
RD009337,2024-04-11,19:37,Kuala lumpur,DRV0542,RDR04868,Eco,1.59,7.9,Card,Canceled,4.9,3.7,1.0,No,8.1
RD005493,2024-05-11,07:10,Bankok,DRV0727,RDR03376,Premium ,6.25,12.31,card,Cancelled,5.0,1.7,1.0,No,
RD013513,03/06/2024,21:05:12,Jakarta ,DRV0103,RDR00380,economy ,15.2,26.92,Debit Card,Completed,4.0,,1.0,No,71.5
RD004519,2024-04-17,07:15,Manilla,DRV0379,RDR03546,Bike,3.38,6.78,Credit Card,Completed,5.0,2.9,1.0,No,16.2
RD010992,26/01/2024,20:27:23,Ho Chi Minh,DRV0030,RDR04910,PREMIUM,8.5,7948.78,Cash,Completed,4.3,2.9,1.0,No,34.8
RD008198,2024-12-09,21:48:29,Singapore,DRV0653,RDR03347,ECONOMY,20.32,37.32,cash,Completed,4.8,2.6,1.5,No,82.5
RD005139,2024-09-08,18:53,kuala lumpur,DRV0583,RDR04036,economy ,3.84,10.76,Card,Completed,4.3,5.3,1.5,No,13.7
RD006756,2024-10-28,20:10,kuala lumpur,DRV0775,RDR04429,economy,3.68,7.74,eWallet,Completed,4.8,4.8,1.0,No,13.1
RD011196,2024-06-28,15:07,Manilla,DRV0690,RDR03205,Bike,4.33,10.38,Wallet,Completed,5.2,2.7,1.2,No,31.4
RD014129,16/11/2024,08:15:25,Ho chi minh city,DRV0417,RDR01771,Premium,,4.41,Credit Card,Completed,4.0,4.6,1.0,NO,4.6
RD000258,2024-12-26,11:54:12,Singapore,DRV0522,RDR01649,PREMIUM,0.02,1.56,card,Cancelled,4.6,2.8,1.0,Yes,1.0
RD014950,2024/12/07,15:23,Manilla,DRV0466,RDR04431,Bike,,14.21,CASH,Completed,2.9,4.3,1.0,No,38.3
RD013231,24/04/2024,11:03:12,Bangkok,DRV0053,RDR04583,economy ,5.91,7369.1,Wallet,Completed,3.0,4.0,1.5,No,25.5
RD012923,2024-01-16,09:12:38,singapore,DRV0175,RDR02899,economy,3.72,6.88,,Completed,5.1,3.7,2.5,yes,20.6
RD011962,2024-03-16,13:31:53,Bankok,DRV0525,RDR00776,Economy,2.55,8.21,wallet,completed,4.7,4.1,1.5,no,7.5
RD006932,2024-03-01,19:18:08,Kuala lumpur,DRV0423,RDR01408,Economy,3.16,6.14,card,Completed,4.9,4.4,1.0,Yes,13.5
RD009602,2024-11-14,20:46:08,kuala lumpur,DRV0432,RDR01059,Premium ,3.27,8.3,Cash,Completed,5.3,4.9,,Yes,13.9
RD014381,2024-03-22,08:51:32,Singapore,DRV0165,RDR03770,Motor,1.65,5.56,cash,Completed,4.9,3.9,1.0,Yes,7.5
RD003626,2024-06-30,05:54 PM,Bankok,DRV0212,RDR00080,ECONOMY,10.53,20.21,CASH,Completed,4.1,3.3,1.5,No,
RD000703,05/03/2024,14:32:15,MANILA,DRV0222,RDR02799,Economy,3.1,8.26,Wallet,Completed,5.2,4.2,1.8,No,7.8
RD003190,05-18-2024,18:22,HCMC,DRV0677,RDR00387,premium,1.13,3.12,Credit Card,Completed,3.3,0.8,1.2,No,1.4
RD000504,2024-01-09,18:00:53,Manilla,DRV0659,RDR02794,ECONOMY,8.31,,Cash,Completed,2.6,1.9,1.2,No,36.4
RD011785,2024-11-23,23:10:13,Ho Chi Minh City,DRV0253,RDR03361,ECONOMY,1.38,3.76,eWallet,Cancelled,3.7,5.0,1.5,Yes,6.8
RD013233,2024-03-26,12:43:32,HCM,DRV0418,RDR00340,economy,2.48,6.61,Credit Card,Completed,4.3,4.7,1.5,No,16.5
RD005442,2024-07-24,19:45:38,jakarta,,RDR03751,BIKE,2.86,6.12,Cash,Completed,7.0,4.1,1.5,yes,14.4
RD002557,2024-02-13,18:11:14,Ho Chi Minh,DRV0544,RDR01031,Premium,2.59,7.18,Card,completed,5.3,3.9,1.0,No,8.3
RD000849,2024-05-19,08:12 PM,bangkok,DRV0041,RDR02282,economy ,3.28,9.59,,Completed,5.1,2.9,2.0,NO,18.8
RD002249,25/10/2024,14:57:45,Ho Chi Minh,DRV0790,RDR02245,Economy,4.25,7.59,Card,Cancelled,4.7,5.0,1.2,,14.0
RD005617,08-11-2024,14:18:31,Manila,DRV0418,RDR04754,economy ,5.61,12.79,Cash,completed,2.1,4.7,1.2,no,31.7
RD009453,18/11/2024,07:16:50,HCMC,DRV0497,RDR02031,Eco,9.71,14.75,card,Completed,3.9,,1.8,YES,32.3
RD000373,05/10/2024,05:42 PM,Singapour,DRV0590,RDR04377,Motor,5.94,10.76,card,Completed,3.9,3.3,1.0,No,36.3
RD000081,2024-05-14,21:25:13,Jakarta ,DRV0371,RDR03405,premium,8.99,,E-Wallet,Completed,2.9,3.9,1.0,No,39.0
RD005318,2024-04-08,08:51:44,Singapore,DRV0050,RDR02169,Economy,2.03,5.82,Credit Card,Completed,3.7,4.0,1.0,No,9.8
RD010625,2024-06-17,11:32:00,Bangkok,DRV0677,RDR00813,premium,7.39,13.77,cash,Completed,5.0,5.4,1.0,TRUE,45.5
RD005488,2024-12-14,03:29 PM,Bangkok,DRV0599,RDR02116,economy,5.19,12.76,E-Wallet,Cancelled,3.9,4.7,1.0,No,28.3
RD005304,02/04/2024,12:56:26,Singapore,DRV0689,RDR00147,ECONOMY,4.89,11.77,Credit Card,Completed,5.1,,1.5,No,29.1
RD004053,2024-03-30,08:07 PM,Kuala Lumpur,DRV0007,RDR01515,Premium ,5.06,10.57,Debit Card,Completed,4.9,3.0,1.2,No,31.3
RD003938,08/11/2024,19:40:04,MANILA,DRV0141,RDR03241,Premium,3.39,6.96,eWallet,Completed,4.7,2.8,1.0,No,21.4
RD006253,04-Jun-2024,09:45:09,HCMC,DRV0322,RDR03091,Prem,3.7,11.56,Cash,COMPLETED,4.7,4.9,1.0,No,21.3
RD014841,25/04/2024,02:53 PM,Manilla,DRV0343,RDR04207,Prem,5.38,10.85,E-Wallet,Cancelled,4.7,3.7,1.8,No,29.7
RD009547,2024-10-24,07:32:33,Jakarta,DRV0401,RDR01597,Eco,3.77,10.34,eWallet,Completed,5.2,,,No,21.7
RD012228,21/02/2024,08:46:24,HCM,DRV0714,RDR04157,Premium,5.67,12.35,CASH,Cancelled,1.9,5.3,2.5,No,23.3
