ride_id,booking_date,pickup_time,city,driver_id,rider_id,vehicle_type,distance_km,fare_amount,payment_method,ride_status,driver_rating,rider_rating,surge_multiplier,promo_code_used,trip_duration_mins
RD014686,23-Jan-2024,15:28,bangkok,DRV0480,RDR03166,economy,6.3,13.17,cash,completed,4.7,4.083542968433012,1.0,yes,29.0
RD009174,2024-08-06,00:56:22,jakarta,DRV0596,RDR02273,premium,2.26,5.83,cash,completed,4.7,3.8,1.0,yes,15.6
RD010079,19/10/2024,18:18:41,kuala lumpur,DRV0290,RDR01597,bike,5.62,10.5,debit card,completed,4.2,4.2,1.2,no,32.0
RD010690,30/08/2024,07:16:32,manila,DRV0029,RDR01673,bike,5.65,12.26,cash,cancelled,1.0,2.6,1.8,no,28.8
RD000369,2024-05-09,09:25:19,jakarta,DRV0075,RDR00176,premium,890.12,1261.56,cash,completed,5.1,5.2,1.5,no,3757.3
RD012571,02/04/2024,14:25:00,ho chi minh city,DRV0697,RDR00073,premium,12.64,27.23,cash,completed,5.2,5.0,1.0,yes,45.8
RD003594,2024-11-07,03:34 PM,ho chi minh city,DRV0452,RDR03005,premium,10.05,16.15,card,completed,5.3,5.3,1.5,no,57.3
RD001416,2024-06-25,17:27:17,manila,DRV0157,RDR03392,premium,4.01,6.08,cash,completed,5.0,4.7,1.0,no,24.7
RD008062,2024-02-18,18:38:59,bangkok,DRV0232,RDR02037,economy,4.3,11.82,cash,completed,2.7,1.3,1.0,no,18.4
RD014874,2024-06-03,13:19:53,jakarta,DRV0754,RDR02397,economy,2.63,6.62,wallet,completed,4.6,4.2,1.8,yes,8.2
RD008940,05/11/2024,23:00:45,ho chi minh city,DRV0267,RDR04646,premium,3.53,8.78,cash,completed,4.8,3.9,2.0,yes,15.5
RD011978,19/02/2024,12:50:19,bangkok,DRV0366,RDR03257,motorbike,11.33,23.71,credit card,no-show,3.8,4.3,1.5,no,68.1
RD012866,2024-02-28,18:03:17,ho chi minh city,DRV0578,RDR01312,economy,11.56,18.92,cash,completed,5.2,4.7,1.2,yes,46.7
RD008588,2024-01-06,13:32:16,singapore,DRV0627,RDR01131,motorbike,9.98,18.64,debit card,completed,5.1,3.1,2.5,yes,62.2
RD001722,2024-04-11,19:19,singapore,DRV0382,RDR04200,economy,2.93,6.19,cash,completed,5.1,3.7,1.2,no,8.3
RD008827,28-Oct-2024,06:44:17,jakarta,DRV0376,RDR00279,economy,4.54,8.92,cash,completed,5.1,3.4,1.0,no,24.7
RD005325,2024-07-22,09:53:37,bangkok,DRV0182,RDR02174,economy,3.15,9.97,credit card,completed,5.3,3.9,1.0,yes,14.3
RD004061,10/04/2024,19:27,ho chi minh city,DRV0010,RDR02447,economy,1.76,7.05,e-wallet,completed,3.1,4.3,1.5,no,4.1
RD014457,09-10-2024,18:23:37,manila,DRV0500,RDR03825,economy,7.52,10.59,cash,completed,5.3,4.083542968433012,1.8,no,46.9
RD001825,2024-04-05,19:11:37,kuala lumpur,DRV0767,RDR02326,premium,1.46,3.81,cash,completed,4.9,3.9,1.8,yes,3.9
RD012699,02-05-2024,14:45:23,jakarta,DRV0385,RDR01822,economy,5.43,10.67,e-wallet,completed,4.327260710675685,4.083542968433012,1.2,yes,33.4
RD012051,2024-05-21,09:54:33,jakarta,DRV0439,RDR04024,premium,3.15,0.5,e-wallet,cancelled,4.0,3.7,1.0,no,13.3
RD009396,2024/03/08,11:37:45,manila,DRV0568,RDR02219,economy,7.47,17.43,e-wallet,no-show,3.1,4.1,1.0,yes,39.0
RD003233,06-Jan-2024,02:38:32,manila,DRV0096,RDR02017,economy,7.52,13.48,card,completed,4.0,5.0,1.0,yes,44.2
RD001919,2024-09-24,09:53:57,manila,DRV0245,RDR04732,premium,9.03,19.34,credit card,completed,4.9,5.1,2.5,no,52.0
RD013511,2024-02-18,14:29:39,jakarta,DRV0661,RDR01637,bike,29.25,58.91,wallet,completed,3.9,2.9,2.5,no,166.9
RD001570,2024-05-09,17:50:33,jakarta,DRV0721,RDR02680,bike,6.97,9.91,card,completed,5.1,4.2,1.0,yes,37.5
RD001832,2024-10-17,20:37:24,jakarta,DRV0199,RDR03101,economy,4.62,9.85,cash,no-show,3.2,3.3,1.0,no,27.2
RD000348,2024-05-06,20:50,manila,DRV0087,RDR00290,motorbike,2.52,7.01,debit card,completed,3.7,2.9,1.5,yes,13.0
RD001243,2024-06-16,09:31 PM,manila,DRV0039,RDR01201,motorbike,4.89,9.69,cash,cancelled,3.9,3.8,1.0,no,18.5
RD007721,2024-03-30,18:06:21,manila,DRV0222,RDR00403,economy,2.61,4.58,cash,completed,5.0,4.083542968433012,1.5,no,19.5
RD013699,2024-07-15,22:05:05,singapore,DRV0062,RDR03365,premium,9.52,21.69,card,completed,5.2,3.9,1.0,no,37.7
RD014724,2024-01-23,09:13:42,bangkok,DRV0664,RDR01912,economy,3.44,10.19,card,completed,3.8,3.8,1.0,no,19.0
RD011226,2024-03-14,06:36:42,ho chi minh city,DRV0026,RDR03834,premium,3.54,7.71,card,completed,4.4,4.8,1.2,no,14.0
RD011435,2024-07-02,20:02:12,singapore,DRV0784,RDR04022,motorbike,204.56,312.93,debit card,completed,4.7,4.2,1.5,yes,919.3
RD007931,2024-01-12,16:40:54,singapore,DRV0080,RDR03481,bike,9.23,22.45,card,completed,3.7,4.7,1.5,yes,28.8
RD006467,06/10/2024,05:43 PM,singapore,DRV0602,RDR03621,economy,8.48,11.99,wallet,completed,3.9,5.3,1.0,yes,47.6
RD010416,2024-05-23,15:42,kuala lumpur,DRV0568,RDR01474,premium,2.75,9.05,debit card,cancelled,4.9,4.2,1.0,no,18.7
RD011292,2024-07-06,08:47 PM,jakarta,DRV0412,RDR04065,economy,5.24,10.87,cash,completed,2.7,5.2,1.2,no,26.6
RD007183,22/04/2024,18:35:54,ho chi minh city,DRV0677,RDR03964,economy,4.25,10.79,card,completed,5.0,5.1,2.0,yes,25.7
RD012441,2024-10-04,15:21,ho chi minh city,DRV0357,RDR04904,economy,6.16,10.69,credit card,completed,5.4,4.1,1.5,yes,19.6
RD013142,2024-02-05,12:22:06,bangkok,DRV0491,RDR00912,economy,1.33,5.08,cash,cancelled,5.1,4.1,1.0,yes,8.4
RD014882,03-09-2024,07:13:14,jakarta,DRV0680,RDR03301,economy,3.68,6.67,debit card,completed,5.3,4.0,1.5,no,25.5
RD013345,25/12/2024,09:02:33,ho chi minh city,DRV0447,RDR03605,economy,7.08,14.82,e-wallet,completed,4.8,3.9,1.0,yes,31.5
RD005848,2024-11-22,18:10:20,manila,DRV0044,RDR01919,premium,1.78,4.71,cash,completed,4.8,4.0,1.5,no,6.8
RD012499,2024/04/21,09:40:36,manila,DRV0649,RDR02723,premium,2.16,5.68,e-wallet,completed,4.7,4.6,1.5,yes,12.7
RD002135,2024-05-21,15:37:41,ho chi minh city,DRV0076,RDR01596,premium,4.07,9.8,cash,completed,5.2,4.2,1.2,yes,26.1
RD008084,14/05/2024,07:20:41,kuala lumpur,DRV0116,RDR04755,economy,2.84,8.41,e-wallet,cancelled,4.7,4.6,1.0,no,17.1
RD014673,08-08-2024,11:42:28,singapore,DRV0676,RDR02686,premium,3.71,7.56,credit card,completed,4.3,1.6,1.0,yes,19.8
RD006742,10-Dec-2024,05:28:12,ho chi minh city,DRV0062,RDR00975,economy,0.69,4.26,e-wallet,completed,2.9,5.1,1.0,no,1.0
RD012104,2024-06-23,20:15:44,jakarta,DRV0453,RDR01717,economy,0.54,1.34,debit card,cancelled,4.2,3.3,1.0,no,1.0
RD010453,2024-06-02,13:19:28,manila,DRV0744,RDR01259,economy,1.98,4.54,debit card,completed,2.2,4.0,1.5,yes,14.0
RD003987,2024-10-31,13:11,bangkok,DRV0522,RDR00430,economy,5.61,11.75,card,completed,4.8,4.083542968433012,1.0,yes,18.1
RD000749,2024-04-26,19:06:53,jakarta,DRV0504,RDR02908,motorbike,4.54,8.91,cash,completed,4.8,4.0,1.2,no,21.5
RD005247,2024/01/20,19:06:07,kuala lumpur,DRV0468,RDR03684,premium,2.73,4.79,cash,completed,4.1,4.4,1.0,no,15.3
RD001260,05-09-2024,02:13 PM,singapore,DRV0761,RDR01973,premium,2.8,8.92,cash,completed,4.3,5.3,1.0,yes,18.9
RD004719,2024-08-31,09:18 PM,manila,DRV0565,RDR03626,premium,4.46,9.93,cash,cancelled,3.9,4.0,1.8,yes,25.3
RD001889,2024-03-22,18:51:07,manila,DRV0150,RDR04675,economy,5.04,12.2,cash,completed,4.9,4.7,1.5,no,23.1
RD013159,20/02/2024,17:40:09,kuala lumpur,DRV0744,RDR02357,premium,7.04,15.61,card,completed,4.7,4.083542968433012,1.0,no,28.8
RD013700,07/04/2024,17:56,manila,DRV0358,RDR04618,economy,6.66,13.57,credit card,cancelled,4.9,4.3,1.5,no,36.0
RD007857,2024-04-11,18:40,bangkok,DRV0100,RDR04521,economy,30.12,59.72,cash,completed,3.7,2.1,2.0,no,193.4
RD005834,2024-08-06,12:33:29,manila,DRV0150,RDR03499,economy,2.35,5.86,wallet,no-show,4.0,4.9,1.2,no,17.1
RD013151,07/03/2024,11:27:07,manila,DRV0732,RDR03566,premium,4.73,8.87,cash,completed,5.0,5.3,1.2,yes,19.9
RD007563,23-Mar-2024,19:40:19,bangkok,DRV0070,RDR03266,motorbike,4.37,13.19,debit card,completed,3.9,5.3,1.5,no,18.4
RD003330,2024-09-26,10:07 PM,kuala lumpur,DRV0710,RDR03609,economy,3.1,8.69,e-wallet,completed,5.1,1.7,2.5,yes,11.4
RD003294,10-Nov-2024,09:12:05,kuala lumpur,DRV0618,RDR00553,premium,0.08,2.5,e-wallet,cancelled,4.0,0.7,1.0,no,1.0
RD008486,12-11-2024,17:49:21,bangkok,DRV0501,RDR00754,motorbike,7.78,18.96,debit card,completed,3.9,5.3,1.0,no,43.2
RD011800,11/05/2024,14:35:18,ho chi minh city,DRV0718,RDR02694,economy,8.78,12.61,cash,no-show,5.0,4.9,1.0,no,36.4
RD006149,2024-03-25,04:05,bangkok,DRV0523,RDR04453,economy,11.68,18.95,card,completed,2.6,4.1,1.5,yes,62.9
RD013063,2024-06-05,07:43:28,kuala lumpur,DRV0647,RDR01395,economy,6.27,10.66,credit card,no-show,4.9,5.2,2.0,yes,39.3
RD010046,15/04/2024,01:37:09,jakarta,DRV0391,RDR04550,economy,4.95,13.37,cash,completed,2.9,3.0,1.0,no,23.4
RD005552,2024-09-02,15:08:36,singapore,DRV0329,RDR00876,economy,4.56,9.32,cash,completed,5.2,5.3,1.5,no,29.0
RD009254,2024-11-03,20:41:55,ho chi minh city,DRV0320,RDR04434,economy,3.83,4.01,debit card,completed,3.6,3.0,1.2,no,25.2
RD008856,2024-02-17,17:45:11,singapore,DRV0516,RDR00195,bike,4.93,10.95,e-wallet,completed,4.7,3.7,1.0,no,21.7
RD001795,2024-10-18,19:34:59,manila,DRV0553,RDR01726,economy,3.62,9.81,cash,completed,4.7,4.083542968433012,1.0,yes,11.9
RD012082,2024-01-23,04:52 PM,bangkok,DRV0296,RDR03827,economy,2.75,3.18,cash,cancelled,5.4,5.3,1.0,no,14.6
RD004848,04-Jul-2024,20:50:09,bangkok,DRV0759,RDR02667,economy,4.1,10.83,e-wallet,completed,5.0,3.9,1.5,no,20.6
RD006651,2024/10/10,09:04:59,singapore,DRV0475,RDR04205,economy,1.56,2.22,e-wallet,completed,4.2,4.9,1.2,no,7.2
RD005838,09-13-2024,04:22,manila,DRV0368,RDR04558,economy,1.64,4.01,card,completed,4.3,3.8,1.2,no,13.9
RD008248,09-02-2024,08:19:26,manila,DRV0274,RDR01613,premium,4.81,13.05,cash,completed,3.7,5.2,1.2,yes,17.8
RD001659,19/12/2024,18:42:55,ho chi minh city,DRV0331,RDR02113,motorbike,2.56,4.22,cash,completed,3.8,2.8,1.2,no,10.1
RD008242,2024-12-28,19:23,singapore,DRV0443,RDR02503,economy,4.38,8.9,card,completed,5.3,4.1,1.8,yes,26.2
RD005887,03-09-2024,08:44:14,singapore,DRV0494,RDR03561,economy,8.16,19.09,wallet,completed,4.327260710675685,4.2,1.5,no,32.6
RD004420,2024/01/17,01:41 PM,singapore,DRV0424,RDR02930,economy,6.85,10.72,e-wallet,completed,3.9,5.3,1.0,no,39.0
RD005194,2024-06-06,14:07:04,kuala lumpur,DRV0012,RDR02511,economy,5.86,16.2,cash,no-show,4.9,3.2,1.5,no,24.7
RD001360,2024-12-14,18:06,bangkok,DRV0063,RDR00504,economy,4.4,9.6,cash,completed,5.1,4.3,1.0,yes,21.5
RD008078,2024-06-26,08:58:46,ho chi minh city,DRV0035,RDR04868,bike,7.1,12.65,card,completed,1.9,4.083542968433012,2.0,no,31.6
RD003111,13/11/2024,05:57:29,jakarta,DRV0176,RDR01478,premium,6.62,13.08,e-wallet,completed,4.8,2.9,1.5,yes,37.7
RD005710,2024-03-20,20:18,manila,DRV0563,RDR00900,premium,8.73,15.87,card,completed,5.0,5.2,1.5,no,43.1
RD000234,2024/09/27,05:28:11,jakarta,DRV0164,RDR00508,economy,7.21,12.25,cash,completed,4.4,4.7,1.5,yes,44.3
RD008516,2024-01-09,20:20,kuala lumpur,DRV0346,RDR04539,economy,4.22,6.05,debit card,completed,3.2,4.2,1.0,no,13.0
RD009290,30-Jan-2024,20:31:52,singapore,DRV0044,RDR04762,economy,0.77,5.79,cash,completed,4.9,3.9,1.5,no,1.0
RD001065,2024-08-29,15:23:44,singapore,DRV0721,RDR02004,economy,4.87,11.25,cash,completed,2.0,3.9,1.0,no,22.5
RD000210,2024-03-19,09:51 PM,jakarta,DRV0699,RDR01061,economy,0.02,2.15,cash,completed,5.0,3.1,1.0,yes,1.0
RD011434,2024-12-29,05:28 PM,kuala lumpur,DRV0600,RDR01113,premium,2.95,9.2,cash,completed,4.0,3.7,1.5,no,18.7
RD010811,2024-03-05,21:11:19,bangkok,DRV0586,RDR02146,premium,2.25,5.87,cash,cancelled,4.9,2.1,1.8,no,9.4
RD013401,2024-08-14,03:13 PM,ho chi minh city,DRV0275,RDR03289,premium,2.53,7.07,cash,completed,4.8,2.0,1.0,no,14.1
RD009526,2024-01-11,06:54:31,ho chi minh city,DRV0138,RDR02926,premium,2.63,6.33,credit card,no-show,5.2,5.0,1.0,no,16.6
RD004499,2024-07-10,02:21,bangkok,DRV0212,RDR02626,economy,4.58,8.96,cash,completed,3.2,3.9,1.0,no,23.9
RD006665,10-17-2024,08:35:31,ho chi minh city,DRV0186,RDR04467,economy,3.2,7.43,cash,completed,5.2,3.8,1.2,no,16.6
RD002414,2024-10-13,11:46:32,singapore,DRV0502,RDR01780,economy,3.65,9.13,cash,completed,4.1,4.4,1.0,no,24.5
RD009596,09/01/2024,19:34:13,singapore,DRV0039,RDR02354,economy,4.09,4.14,card,cancelled,5.3,5.3,1.5,no,20.0
RD009432,2024-01-11,10:47:55,ho chi minh city,DRV0414,RDR01489,economy,6.71,13.31,cash,completed,3.0,2.7,1.2,no,26.2
RD012647,2024-01-17,08:18:44,singapore,DRV0592,RDR03386,premium,9.2,17.78,wallet,completed,1.0,4.3,1.5,no,30.7
RD007140,2024-10-18,08:40:37,manila,DRV0114,RDR00868,economy,4.55,9.82,cash,completed,3.2,4.083542968433012,1.0,no,30.8
RD000872,2024-10-04,23:31:49,singapore,DRV0668,RDR00066,bike,6.33,12.3,e-wallet,completed,5.4,2.3,1.0,yes,37.8
RD001264,2024-12-24,14:39,jakarta,DRV0671,RDR03159,motorbike,1.95,5.11,wallet,completed,5.3,4.2,1.0,no,7.8
RD001619,2024/05/09,02:21 PM,kuala lumpur,DRV0079,RDR03809,premium,3.68,8.73,card,completed,4.1,4.2,1.0,yes,24.7
RD004346,18/04/2024,21:41:23,jakarta,DRV0162,RDR00232,economy,3.2,8.58,e-wallet,completed,4.2,3.2,1.5,no,23.0
RD010077,2024-01-05,19:26:01,kuala lumpur,DRV0370,RDR00275,premium,9.49,16.1,cash,completed,2.9,3.2,1.0,no,37.0
RD002415,2024-03-07,03:39:28,ho chi minh city,DRV0726,RDR02911,economy,4.26,5.85,cash,completed,4.3,5.2,1.0,no,23.7
RD013517,08/01/2024,09:34:04,kuala lumpur,DRV0745,RDR04908,economy,5.59,12.03,card,completed,4.7,3.7,1.5,yes,36.0
RD011743,2024-05-30,17:26,ho chi minh city,DRV0378,RDR04188,economy,6.47,13.39,debit card,no-show,5.4,5.0,1.5,no,34.8
RD001221,19-Apr-2024,17:54:08,ho chi minh city,DRV0381,RDR01774,bike,5.08,12.61,debit card,completed,3.7,1.1,1.0,no,21.5
RD012025,2024-06-07,09:32:48,bangkok,DRV0326,RDR02503,economy,4.19,8.2,cash,completed,4.1,3.1,1.2,no,20.8
RD008494,2024-12-30,14:53:58,jakarta,DRV0665,RDR01842,bike,11.44,18.05,card,completed,0.0,4.3,1.8,no,39.9
RD000069,2024-07-05,14:36:12,jakarta,DRV0195,RDR04194,premium,2.47,9.76,credit card,completed,5.3,4.8,2.0,no,11.2
RD002002,11/09/2024,19:43:32,singapore,DRV0205,RDR02386,economy,6.35,12.58,cash,completed,5.0,4.8,1.8,no,32.0
RD005610,2024-02-10,10:47 PM,singapore,DRV0183,RDR03323,economy,2.88,8.2,card,no-show,4.8,3.9,1.0,yes,19.2
RD010571,2024-03-21,06:19:55,jakarta,DRV0450,RDR04505,economy,1.74,3.31,debit card,completed,4.3,4.083542968433012,1.0,no,8.9
RD004582,2024-03-31,20:43:33,singapore,DRV0152,RDR01557,economy,4.81,8.22,credit card,completed,5.1,4.7,1.2,yes,24.1
RD000048,2024-02-16,13:14:41,jakarta,DRV0184,RDR03606,economy,7.28,16.26,credit card,cancelled,4.327260710675685,3.2,1.0,no,42.4
RD003583,24/05/2024,15:37:21,kuala lumpur,DRV0587,RDR00158,economy,4.92,10.47,debit card,completed,5.2,4.7,1.0,yes,26.9
RD002524,2024-08-26,20:37:19,ho chi minh city,DRV0557,RDR04903,premium,15.25,30.8,debit card,completed,5.0,4.6,1.2,no,84.4
RD013160,2024-07-15,11:40:43,jakarta,DRV0760,RDR00953,economy,7.32,16.3,card,completed,5.1,3.8,1.0,no,50.0
RD006333,2024-02-20,09:37:43,kuala lumpur,DRV0628,RDR00454,economy,6.78,10.77,wallet,completed,4.4,4.2,1.5,no,23.8
RD003079,2024-11-04,12:18,singapore,DRV0197,RDR02509,economy,18.01,30.05,cash,completed,2.9,5.2,1.0,no,107.4
RD011648,2024-11-18,11:03:25,bangkok,DRV0240,RDR02104,economy,3.28,9.4,cash,completed,4.3,4.2,1.0,yes,19.1
RD004783,2024-02-22,19:07:14,bangkok,DRV0609,RDR01296,economy,3.83,8.77,credit card,completed,1.8,5.3,1.0,yes,9.2
RD008256,04/03/2024,16:12,jakarta,DRV0692,RDR04402,motorbike,4.31,9.23,cash,completed,5.1,4.8,1.2,no,10.7
RD014611,2024-03-12,18:46:32,singapore,DRV0742,RDR04479,economy,1.46,6.25,cash,completed,3.1,4.3,1.0,no,5.9
RD006225,2024-01-22,19:47:56,ho chi minh city,DRV0120,RDR00688,premium,7.96,17.36,credit card,completed,0.8,3.0,1.2,no,39.7
RD013156,26-Oct-2024,14:57:19,manila,DRV0800,RDR03188,economy,3.78,8.71,cash,completed,5.2,3.1,1.0,yes,22.3
RD009563,05/01/2024,15:01,kuala lumpur,DRV0376,RDR01626,economy,4.83,9.61,debit card,completed,3.7,4.7,1.0,no,25.0
RD002166,04-21-2024,18:05:28,singapore,DRV0370,RDR03855,premium,6.93,11.31,e-wallet,completed,4.7,3.1,1.0,no,35.9
RD000618,2024-06-17,14:47,singapore,DRV0447,RDR04973,premium,5.84,10.39,cash,completed,3.8,4.7,1.5,yes,27.9
RD007278,14/08/2024,02:53,manila,DRV0672,RDR02713,economy,6.81,16.74,cash,completed,5.0,4.0,1.2,no,26.8
RD007856,24/12/2024,10:31:17,singapore,DRV0480,RDR04050,economy,2.69,6.79,card,completed,3.7,3.4,1.2,yes,9.9
RD008519,2024-07-09,18:18:12,bangkok,DRV0412,RDR04377,premium,8.05,14.97,cash,completed,1.1,1.4,1.0,no,43.7
RD010241,03/03/2024,10:43 AM,singapore,DRV0629,RDR00526,economy,1.18,6.17,cash,completed,3.7,0.8,1.0,yes,1.7
RD009098,14-Jun-2024,18:07,jakarta,DRV0068,RDR01401,economy,6.43,11.13,card,cancelled,3.8,3.7,1.8,no,20.4
RD014229,16/02/2024,15:33:49,jakarta,DRV0118,RDR01376,premium,8.75,13.39,card,completed,4.327260710675685,4.7,1.0,yes,52.0
RD002164,2024-07-15,06:44:40,manila,DRV0506,RDR02615,economy,5.63,9.64,cash,completed,5.4,2.9,1.0,yes,27.8
RD011987,2024-09-18,18:47:13,ho chi minh city,DRV0218,RDR02167,premium,12.75,17.48,card,completed,3.8,4.083542968433012,1.0,no,76.8
RD014700,2024-06-05,18:43:08,manila,DRV0726,RDR02891,premium,4.23,12.28,card,no-show,3.3,2.0,1.8,no,26.3
RD002005,30/03/2024,05:43:40,ho chi minh city,DRV0318,RDR04651,economy,28.53,50.43,wallet,completed,4.7,5.0,1.2,no,97.9
RD014338,2024-09-29,09:41:24,kuala lumpur,DRV0388,RDR00057,economy,0.58,1.7,cash,cancelled,5.0,4.3,1.0,yes,6.4
RD003048,2024-02-13,22:17:47,bangkok,DRV0062,RDR01454,economy,3.92,9.97,e-wallet,completed,4.327260710675685,4.7,1.0,yes,16.6
RD007772,05-02-2024,10:49,singapore,DRV0764,RDR03675,economy,0.04,0.5,cash,completed,4.1,4.2,1.0,yes,1.0
RD011666,2024/05/15,21:22:33,ho chi minh city,DRV0461,RDR01484,economy,8.45,17.99,e-wallet,completed,4.7,5.4,1.0,no,31.8
RD009426,06/05/2024,12:22:24,kuala lumpur,DRV0067,RDR03041,bike,3.2,8.08,debit card,completed,3.7,4.3,1.0,no,15.8
RD009119,25/09/2024,21:03,ho chi minh city,DRV0568,RDR04508,economy,3.16,7.88,credit card,completed,5.2,3.9,1.0,no,17.8
RD011352,2024-02-21,19:11:57,jakarta,DRV0555,RDR00039,economy,3.97,9.93,cash,completed,3.7,4.1,1.0,yes,21.5
RD003286,16/05/2024,18:06:03,jakarta,DRV0451,RDR03923,motorbike,2.65,8.15,cash,completed,4.8,5.4,1.5,yes,9.1
RD014559,09/03/2024,08:57:27,kuala lumpur,DRV0292,RDR04838,economy,5.48,12.18,e-wallet,completed,4.7,5.2,2.0,yes,22.0
RD009463,2024-10-24,18:51:05,manila,DRV0510,RDR04642,economy,3.98,8.31,cash,cancelled,5.0,5.4,1.0,yes,15.6
RD007316,2024-04-16,07:25:18,bangkok,DRV0237,RDR02862,bike,2.42,5.78,debit card,cancelled,5.3,2.6,1.8,no,7.7
RD001314,2024-05-17,20:41:06,kuala lumpur,DRV0003,RDR02237,premium,2.38,5.35,cash,completed,7.0,1.9,1.0,no,19.1
RD006995,2024-09-25,08:47:02,ho chi minh city,DRV0080,RDR01658,bike,7.24,13.41,e-wallet,completed,4.9,4.1,1.5,yes,26.0
RD007114,2024-09-01,05:38 PM,ho chi minh city,DRV0174,RDR03139,economy,8.7,8271.08,wallet,completed,4.1,5.4,1.0,yes,40.1
RD000077,2024-06-24,07:06:56,singapore,DRV0400,RDR04561,economy,16.16,27.24,card,completed,5.0,3.9,1.5,no,85.5
RD000052,28/06/2024,05:21:07,ho chi minh city,DRV0148,RDR04671,bike,2.5,6.0,wallet,completed,5.0,2.8,1.0,no,20.3
RD003334,04/07/2024,09:35:18,bangkok,DRV0512,RDR04330,economy,7.62,13.65,cash,cancelled,3.7,4.2,1.0,no,43.4
RD012067,2024-01-25,21:52,manila,DRV0244,RDR03174,economy,18.2,31.09,cash,completed,5.0,4.0,1.2,yes,86.5
RD003054,10-05-2024,12:22:36,manila,DRV0676,RDR02135,economy,1.43,3.29,debit card,cancelled,3.3,4.083542968433012,1.0,yes,10.9
RD011085,01/10/2024,07:16:07,jakarta,DRV0003,RDR02397,economy,4.05,11.16,e-wallet,completed,5.1,3.0,1.5,yes,21.8
RD005073,2024-02-10,18:00:34,bangkok,DRV0506,RDR00421,bike,5.55,9.53,e-wallet,completed,4.9,2.8,1.0,no,21.0
RD008869,2024-04-16,20:45:54,singapore,DRV0482,RDR02571,economy,9.94,16.29,credit card,completed,4.7,2.8,1.0,no,52.0
RD012125,2024-04-09,08:59,kuala lumpur,DRV0743,RDR00141,bike,4.5,9.17,debit card,completed,4.8,4.4,1.8,no,21.8
RD000009,2024-02-23,13:09:25,bangkok,DRV0377,RDR00141,economy,5.41,9.48,card,completed,2.9,4.6,1.8,no,19.0
RD009377,2024-10-11,11:33:47,singapore,DRV0370,RDR03030,motorbike,4.83,9.42,credit card,completed,5.2,4.083542968433012,1.2,no,16.9
RD010520,2024-12-03,17:28:57,ho chi minh city,DRV0499,RDR03979,premium,3.6,6.64,wallet,completed,4.7,4.083542968433012,2.5,yes,15.9
RD012416,12/07/2024,10:13:54,manila,DRV0703,RDR04521,motorbike,9.56,19.39,credit card,completed,3.9,5.0,2.0,no,56.4
RD012206,11-17-2024,17:46:37,ho chi minh city,DRV0603,RDR00733,premium,9.24,16.4,credit card,no-show,4.2,3.8,2.0,no,42.7
RD013266,2024-07-18,08:41:41,jakarta,DRV0218,RDR00637,economy,4.85,8.05,cash,completed,5.1,4.6,1.0,no,25.1
RD007956,11/03/2024,14:03:17,bangkok,DRV0661,RDR02085,premium,12.26,26.21,credit card,cancelled,5.3,4.083542968433012,1.2,no,55.3
RD004708,20/09/2024,08:39,ho chi minh city,DRV0127,RDR03566,economy,3.63,4.83,debit card,completed,5.0,4.0,1.0,yes,21.0
RD013374,2024-05-06,06:25 AM,kuala lumpur,DRV0394,RDR03857,premium,2.42,10.86,cash,completed,4.9,2.6,2.5,no,11.2
RD002115,2024-09-22,18:59:41,ho chi minh city,DRV0754,RDR01610,premium,3.11,7.82,debit card,no-show,4.3,2.9,1.2,no,23.0
RD007268,2024-09-27,01:33 PM,manila,DRV0208,RDR04770,premium,5.93,8.99,card,completed,4.7,3.9,2.0,no,33.8
RD001542,2024-09-18,19:45:58,jakarta,DRV0499,RDR01513,economy,3.05,5.41,debit card,cancelled,4.8,5.2,1.0,no,11.3
RD006142,2024-04-19,06:33:28,jakarta,DRV0207,RDR02381,economy,6.83,14.22,cash,completed,4.9,3.9,1.2,no,30.9
RD002603,2024-01-16,12:02:53,kuala lumpur,DRV0297,RDR01539,premium,0.95,3.65,debit card,completed,5.1,5.0,1.0,yes,2.3
RD012872,2024-03-20,23:51:49,kuala lumpur,DRV0430,RDR02198,economy,1.64,5.96,credit card,completed,5.3,3.7,2.0,yes,8.4
RD010447,2024-01-06,06:17:04,singapore,DRV0460,RDR03049,economy,3.95,8.47,cash,completed,4.0,3.2,1.2,no,15.2
RD009181,24-Sep-2024,18:03,manila,DRV0366,RDR00899,economy,7.24,8.51,card,completed,4.0,4.8,1.5,no,33.5
RD010804,2024-07-31,18:41,bangkok,DRV0379,RDR03953,economy,3.77,7.76,cash,cancelled,5.4,5.2,1.0,yes,22.7
RD006445,2024-03-01,07:59:14,kuala lumpur,DRV0628,RDR01435,premium,3.42,5.67,card,completed,4.4,5.4,1.5,yes,13.6
RD005539,14/01/2024,12:21:22,kuala lumpur,DRV0665,RDR03307,economy,2.08,5.21,credit card,cancelled,4.4,5.3,1.0,yes,9.3
RD009083,2024-10-17,08:21,manila,DRV0168,RDR00009,economy,7.24,0.5,debit card,completed,4.2,5.3,1.5,no,23.3
RD000521,2024-08-15,13:31,singapore,DRV0432,RDR03829,economy,2.96,4.45,cash,completed,5.4,4.0,1.5,no,18.3
RD010461,28-Feb-2024,11:03:01,manila,DRV0602,RDR00070,bike,4.73,9.0,credit card,completed,5.3,3.4,1.0,no,22.3
